workerid,proliferate.condition,color,expressions,modal,order,percentage_blue,rating,sentence,error
180,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,97,0.89,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,other,might-possible-probably,97,0.10999999999999988,something else,
180,might-possible-could,blue,might-possible-probably,probably,probably-might-possible,7,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,might,probably-might-possible,7,0,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,possible,probably-might-possible,7,0.14,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,other,probably-might-possible,7,0.8599999999999999,something else,
180,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,0,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,0,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,might,possible-probably-might,0,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,other,possible-probably-might,0,1,something else,
180,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,40,0,It's possible that you'll get a blue one,
180,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,40,0,You'll probably get a blue one,
180,might-possible-could,blue,might-possible-probably,might,possible-probably-might,40,0.41,You might get a blue one,
180,might-possible-could,blue,might-possible-probably,other,possible-probably-might,40,0.5900000000000001,something else,
180,might-possible-could,orange,might-possible-probably,might,might-probably-possible,90,0.15,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,90,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,90,0,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,other,might-probably-possible,90,0.8500000000000001,something else,
180,might-possible-could,orange,might-possible-probably,might,might-probably-possible,94,0,You might get an orange one,
180,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,94,0,You'll probably get an orange one,
180,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,94,0.13,It's possible that you'll get an orange one,
180,might-possible-could,orange,might-possible-probably,other,might-probably-possible,94,0.8700000000000001,something else,
177,might-possible-could,blue,might-possible-probably,might,might-possible-probably,4,0,You might get a blue one,
177,might-possible-could,blue,might-possible-probably,possible,might-possible-probably,4,0,It's possible that you'll get a blue one,
177,might-possible-could,blue,might-possible-probably,probably,might-possible-probably,4,0,You'll probably get a blue one,
177,might-possible-could,blue,might-possible-probably,other,might-possible-probably,4,1,something else,
177,might-possible-could,orange,might-possible-probably,possible,possible-might-probably,4,0,It's possible that you'll get an orange one,
177,might-possible-could,orange,might-possible-probably,might,possible-might-probably,4,0,You might get an orange one,
177,might-possible-could,orange,might-possible-probably,probably,possible-might-probably,4,1,You'll probably get an orange one,
177,might-possible-could,orange,might-possible-probably,other,possible-might-probably,4,0,something else,
177,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,60,0,You'll probably get a blue one,
177,might-possible-could,blue,might-possible-probably,possible,probably-possible-might,60,0.13,It's possible that you'll get a blue one,
177,might-possible-could,blue,might-possible-probably,might,probably-possible-might,60,0.8700000000000001,You might get a blue one,
177,might-possible-could,blue,might-possible-probably,other,probably-possible-might,60,0,something else,
177,might-possible-could,orange,might-possible-probably,probably,probably-might-possible,75,0,You'll probably get an orange one,
177,might-possible-could,orange,might-possible-probably,might,probably-might-possible,75,0.28,You might get an orange one,
177,might-possible-could,orange,might-possible-probably,possible,probably-might-possible,75,0,It's possible that you'll get an orange one,
177,might-possible-could,orange,might-possible-probably,other,probably-might-possible,75,0.72,something else,
177,might-possible-could,blue,might-possible-probably,might,might-probably-possible,97,0,You might get a blue one,
177,might-possible-could,blue,might-possible-probably,probably,might-probably-possible,97,1,You'll probably get a blue one,
177,might-possible-could,blue,might-possible-probably,possible,might-probably-possible,97,0,It's possible that you'll get a blue one,
177,might-possible-could,blue,might-possible-probably,other,might-probably-possible,97,0,something else,
177,might-possible-could,blue,might-possible-probably,possible,possible-probably-might,75,0.25,It's possible that you'll get a blue one,
177,might-possible-could,blue,might-possible-probably,probably,possible-probably-might,75,0.2,You'll probably get a blue one,
177,might-possible-could,blue,might-possible-probably,might,possible-probably-might,75,0.55,You might get a blue one,
177,might-possible-could,blue,might-possible-probably,other,possible-probably-might,75,0,something else,
177,might-possible-could,orange,might-possible-probably,might,might-probably-possible,25,0.18000000000000016,You might get an orange one,
177,might-possible-could,orange,might-possible-probably,probably,might-probably-possible,25,0.82,You'll probably get an orange one,
177,might-possible-could,orange,might-possible-probably,possible,might-probably-possible,25,0,It's possible that you'll get an orange one,
177,might-possible-could,orange,might-possible-probably,other,might-probably-possible,25,0,something else,
177,might-possible-could,orange,might-possible-probably,possible,possible-probably-might,50,0.2,It's possible that you'll get an orange one,
177,might-possible-could,orange,might-possible-probably,probably,possible-probably-might,50,0,You'll probably get an orange one,
177,might-possible-could,orange,might-possible-probably,might,possible-probably-might,50,0.8,You might get an orange one,
177,might-possible-could,orange,might-possible-probably,other,possible-probably-might,50,0,something else,
177,might-possible-could,blue,might-possible-probably,probably,probably-possible-might,25,0,You'll probably get a blue one,
